// Column1 option add images
// Ex: |1|1|Kris|1|2|NO|NO| 	==> option IMG => [0100100]
// Ex: 20|2|2|Kris|1|2|NO|NO| 	==> option IMG => [0100220]
// Ex: 0002200|0|22|Kris|1|2|NO|NO| 	==> option IMG => [0002200]
// Column1|TP|ID|NAME|X|Y|SetItem1|SetItem2
0000000|0|0|Kris|1|2|NO|NO|
1414000|14|140|Scroll Of Healing|2|2|NO|NO
1414100|14|141|Winning Jewelry Box|1|1|NO|NO
1414200|14|142|Sophisticated Jewelry Box|1|1|NO|NO
1414300|14|143|Metal Jewelry Box|1|1|NO|NO
1414400|14|144|Old Jewelry Box|1|1|NO|NO
|14|145|Rare Item Ticket 7|1|1|NO|NO
|14|146|Rare Item Ticket 8|1|1|NO|NO
|14|147|Rare Item Ticket 9|1|1|NO|NO
|14|148|Rare Item Ticket 10|1|1|NO|NO
|14|149|Rare Item Ticket 11|1|1|NO|NO
|14|150|Rare Item Ticket 12|1|1|NO|NO
|14|151|1 level referral|1|2|NO|NO
|14|152|1 level confirmation of referral|1|2|NO|NO
|14|153|Stardust|1|1|NO|NO
|14|154|Kalteuseok|1|1|NO|NO
|14|155|Armor of Tantalus|2|2|NO|NO
|14|156|Ashes of the butcher sticks|1|3|NO|NO
|14|157|Green box|1|1|NO|NO
|14|158|Red box|1|1|NO|NO
|14|159|Borabit sangja|1|1|NO|NO
|14|160|Extension of the jewelry|1|1|NO|NO
|14|161|Rise of the jewelry|162|1|1|Magic Backpack|1|1|NO|NO
|14|163|Vault Expansion Certif|1|1|NO|NO
|14|164|°í´ëÀÇÁ¶°¢»ó|1|2|NO|NO
|14|165|¸¶¹ýÀÇ¿Ê°¨|1|1|NO|NO
|14|166|°ø°£ÀÇ¿Ê°¨|1|1|NO|NO
|14|169|RageFighter Character Card|1|1|NO|NO
|14|200|Jewel of Kings|2|2|NO|NO
|14|201|Jewel of Impurity|1|1|NO|NO
|14|202|Jewel of Reflection|1|1|NO|NO
|14|203|Jewel of Decadence|1|1|NO|NO
|14|204|Jewel of Afterlife|1|1|NO|NO
|14|205|Jewel of Youth|1|1|NO|NO
|14|206|Jewel of Luck|1|1|NO|NO
|14|207|Jewel of Skill|1|1|NO|NO
|14|208|Jewel of The Monks|1|1|NO|NO
|14|209|Jewel of Templars|1|1|NO|NO
|14|210|Jewel of Pharaohs|1|1|NO|NO
//---------------------------------
1500000|15|0|Poison Scroll|1|2|NO|NO
1500100|15|1|Meteor Scroll|1|2|NO|NO
1500200|15|2|Lightning Scrol|1|2|NO|NO
1500300|15|3|Fireball Scroll|1|2|NO|NO
1500400|15|4|Flame Scroll|1|2|NO|NO
1500500|15|5|Teleport Scroll|1|2|NO|NO
1500600|15|6|Ice Scroll|1|2|NO|NO
1500700|15|7|Twister Scroll|1|2|NO|NO
1500800|15|8|Evil Spirits Scrol|1|2|NO|NO
1500900|15|9|Hell Fire Scroll|1|2|NO|NO
1501000|15|10|Power Wave Scroll|1|2|NO|NO
1501100|15|11|Aqua Beam Scroll|1|2|NO|NO
1501200|15|12|Blast Scroll|1|2|NO|NO
1501300|15|13|Inferno Scroll|1|2|NO|NO
1501400|15|14|Mass Teleport|1|2|NO|NO
1501500|15|15|Mana Shield Scroll|1|2|NO|NO
1501600|15|16|Decay Scroll|1|2|NO|NO
1501700|15|17|Ice Storm Scroll|1|2|NO|NO
1501800|15|18|Nova Scroll|1|2|NO|NO
1501900|15|19|Scroll of Chain Lighting|1|2|NO|NO
1502000|15|20|Scroll of Drain Life|1|2|NO|NO
1502100|15|21|Scroll of Shock Light|1|2|NO|NO
1502200|15|22|Scroll of Reflection DMG|1|2|NO|NO
1502300|15|23|Scroll of Berserker|1|2|NO|NO
1502400|15|24|Scroll of Sleep|1|2|NO|NO
1502500|15|25|Scroll of MagicSpeed Up|1|2|NO|NO
1502600|15|26|Scroll of Weakness|1|2|NO|NO
1502700|15|27|Scroll of Innovation|1|2|NO|NO
1502800|15|28|Scroll of Magic Circle|1|2|NO|NO
1502900|15|29|Scroll Gigantic Storm|1|2|NO|NO
|15|30|Scroll of Chain Drive|1|2||
|15|31|Scroll of Dark Side|1|2||
|15|32|Scroll of Dragon Lore|1|2||
|15|33|Scroll of Dragon Slayer|1|2||
|15|34|Scroll of Red Armor Ignore|1|2||
|15|35|Scroll of Fitness|1|2||
|15|36|Defense success rate increase|1|2||
